student_id,t1_status,t1_outstanding,t1_days_late,t2_status,t2_outstanding,t2_days_late,income_encoded,sibling_count,transport_user,outstanding_growth,days_late_trend,both_terms_late,escalating,avg_outstanding,max_days_late,label
STU_1419,0,151,4,0,24,5,1,0,0,-127,0,0,0,88,5,0
STU_1420,0,106,3,0,109,9,2,0,0,2,5,0,0,108,9,0
STU_1421,0,140,3,1,6450,19,1,2,0,6309,15,0,1,3295,19,0
STU_1422,0,52,6,0,40,9,1,2,0,-12,2,0,0,46,9,0
STU_1423,0,188,2,0,97,8,0,2,1,-91,6,0,0,143,8,0
STU_1424,0,106,7,2,378,98,0,0,0,271,90,0,1,242,98,0
STU_1425,0,166,9,0,32,9,2,3,0,-134,0,0,0,99,9,0
STU_1426,0,73,5,0,156,1,2,2,1,82,-4,0,0,115,5,0
STU_1427,0,20,6,0,60,0,0,2,1,39,-5,0,0,40,6,0
STU_1428,0,134,0,0,42,0,2,2,0,-92,0,0,0,88,0,0
STU_1429,0,1,8,2,2052,7,1,3,1,2050,-1,0,1,1027,8,0
STU_1430,0,95,2,0,82,6,2,2,1,-13,3,0,0,89,6,0
STU_1431,0,38,6,1,6950,81,1,2,1,6911,74,0,1,3494,81,0
STU_1432,0,125,9,2,400,43,1,5,0,274,33,0,1,263,43,0
STU_1433,0,195,5,0,97,4,1,2,1,-98,-1,0,0,146,5,0
STU_1434,0,92,7,0,72,4,1,1,0,-20,-2,0,0,82,7,0
STU_1435,0,163,4,0,65,7,0,2,1,-98,3,0,0,114,7,0
STU_1436,1,496,113,1,2565,39,0,1,1,2069,-74,1,0,1530,113,0
STU_1437,0,99,7,0,109,2,1,0,0,9,-5,0,0,104,7,0
STU_1438,0,186,0,0,161,2,1,2,1,-25,2,0,0,174,2,0
STU_1439,0,177,7,0,62,3,0,4,0,-115,-3,0,0,120,7,0
STU_1440,0,157,0,1,5392,37,1,4,1,5234,36,0,1,2775,37,0
STU_1441,0,59,8,0,95,4,2,1,0,35,-3,0,0,77,8,0
STU_1442,0,109,1,0,14,3,0,1,0,-95,1,0,0,62,3,0
STU_1443,0,44,5,1,444,120,1,0,0,399,114,0,1,244,120,0
STU_1444,0,88,5,0,104,3,1,5,1,15,-2,0,0,96,5,0
STU_1445,0,96,4,0,99,9,2,5,0,2,5,0,0,98,9,0
STU_1446,0,166,3,0,60,2,0,2,0,-106,-1,0,0,113,3,0
STU_1447,0,179,4,0,181,8,1,3,0,1,3,0,0,180,8,0
STU_1448,0,82,3,0,18,7,2,2,1,-64,3,0,0,50,7,0
STU_1449,0,3,4,0,174,0,2,2,0,170,-4,0,0,89,4,0
STU_1450,0,172,3,0,75,9,1,0,0,-97,6,0,0,124,9,0
STU_1451,0,34,5,2,2159,4,1,1,0,2124,-1,0,1,1097,5,0
STU_1452,0,124,2,0,146,6,1,2,0,21,4,0,0,135,6,0
STU_1453,0,4,9,0,21,4,2,2,0,16,-5,0,0,13,9,0
STU_1454,0,79,5,0,166,5,1,1,0,86,0,0,0,123,5,0
STU_1455,1,2769,19,0,136,2,0,4,1,-2633,-16,0,0,1452,19,0
STU_1456,2,1705,112,2,2476,25,2,0,0,771,-87,1,0,2090,112,0
STU_1457,0,84,8,1,205,42,1,1,0,120,33,0,1,145,42,0
STU_1458,0,61,0,0,127,8,1,2,0,65,8,0,0,94,8,0
STU_1459,0,181,6,0,133,1,0,2,1,-48,-5,0,0,157,6,0
STU_1460,0,173,5,0,149,7,1,2,1,-24,2,0,0,161,7,0
STU_1461,0,47,1,0,144,7,1,1,1,96,5,0,0,96,7,0
STU_1462,0,16,8,0,132,1,1,0,0,115,-6,0,0,74,8,0
STU_1463,1,1878,16,1,2751,1,0,2,0,873,-15,1,0,2314,16,0
STU_1464,0,67,2,0,115,4,1,2,0,47,1,0,0,91,4,0
STU_1465,0,134,8,0,52,7,2,0,0,-82,0,0,0,93,8,0
STU_1466,0,6,6,0,182,8,0,2,0,175,1,0,0,94,8,0
STU_1467,1,8000,26,1,8000,45,2,1,1,0,19,1,0,8000,45,0
STU_1468,0,137,6,0,73,5,1,2,1,-64,0,0,0,105,6,0
STU_1469,0,42,7,2,3320,120,2,3,1,3277,112,0,1,1681,120,2
STU_1470,0,171,8,0,85,7,2,0,0,-86,0,0,0,128,8,0
STU_1471,1,1387,6,1,813,21,1,0,1,-574,15,1,0,1100,21,0
STU_1472,0,43,7,0,13,5,1,3,0,-30,-2,0,0,28,7,0
STU_1473,1,6948,10,1,3320,73,2,2,0,-3628,63,1,0,5134,73,0
STU_1474,0,86,0,0,193,3,1,2,1,106,2,0,0,140,3,0
STU_1475,0,140,5,0,110,4,1,3,0,-30,0,0,0,125,5,0
STU_1476,0,36,0,0,101,8,1,3,0,64,7,0,0,69,8,0
STU_1477,0,121,7,0,64,0,2,4,0,-57,-6,0,0,93,7,0
STU_1478,0,145,5,1,167,3,2,1,1,21,-2,0,1,156,5,0
STU_1479,1,1059,20,1,1679,21,2,1,1,620,1,1,0,1369,21,0
STU_1480,0,165,1,0,55,0,1,1,0,-110,-1,0,0,110,1,0
STU_1481,0,120,6,0,90,2,2,0,1,-30,-3,0,0,105,6,0
STU_1482,0,77,2,1,210,31,0,2,0,132,28,0,1,144,31,0
STU_1483,0,111,6,0,17,0,1,1,0,-94,-5,0,0,64,6,0
STU_1484,0,115,7,0,144,6,0,4,1,28,0,0,0,130,7,0
STU_1485,0,33,7,1,660,12,1,2,1,626,4,0,1,347,12,0
STU_1486,0,80,8,0,187,9,1,2,1,106,1,0,0,134,9,0
STU_1487,0,68,8,0,124,5,1,1,0,55,-3,0,0,96,8,0
STU_1488,2,816,72,2,1203,28,1,0,1,387,-44,1,0,1010,72,0
STU_1489,0,152,3,1,1786,47,1,0,1,1633,43,0,1,969,47,0
STU_1490,1,1001,20,2,1621,64,1,1,1,620,44,1,1,1311,64,0
STU_1491,0,188,4,1,4276,50,0,0,0,4087,45,0,1,2232,50,0
STU_1492,0,58,1,0,156,1,1,2,1,97,0,0,0,107,1,0
STU_1493,0,83,5,1,2676,90,0,3,1,2592,84,0,1,1380,90,0
STU_1494,0,157,4,0,190,4,0,3,0,32,0,0,0,174,4,0
STU_1495,1,2310,44,0,148,0,1,2,0,-2162,-43,0,0,1229,44,0
STU_1496,0,109,8,0,139,5,1,0,0,29,-2,0,0,124,8,0
STU_1497,0,10,4,0,52,6,1,3,1,41,2,0,0,31,6,0
STU_1498,1,1238,3,1,6632,27,1,3,1,5394,24,1,0,3935,27,0
STU_1499,0,54,0,0,36,8,1,0,1,-18,7,0,0,45,8,0
STU_1500,0,199,8,1,3878,23,2,2,1,3678,14,0,1,2039,23,0
STU_1501,0,61,9,0,63,6,1,1,0,1,-3,0,0,62,9,0
STU_1502,1,2954,37,0,26,4,1,3,0,-2928,-32,0,0,1490,37,0
STU_1503,0,135,3,1,1585,46,0,5,0,1449,42,0,1,860,46,0
STU_1504,0,68,9,0,0,2,1,0,0,-68,-6,0,0,34,9,0
STU_1505,0,108,6,0,166,5,1,3,0,57,0,0,0,137,6,0
STU_1506,2,2467,120,2,991,14,1,2,0,-1476,-106,1,0,1729,120,0
STU_1507,0,176,7,0,177,7,1,5,0,0,0,0,0,177,7,0
STU_1508,0,32,3,0,138,0,1,1,0,105,-3,0,0,85,3,0
STU_1509,0,67,4,0,133,0,1,3,0,65,-4,0,0,100,4,0
STU_1510,2,1006,56,2,8000,29,2,0,0,6994,-27,1,0,4503,56,2
STU_1511,1,2537,24,0,12,4,2,1,0,-2525,-19,0,0,1274,24,0
STU_1512,2,3009,120,1,1987,16,1,0,1,-1022,-104,1,0,2498,120,0
STU_1513,0,170,8,0,34,6,2,5,1,-136,-2,0,0,102,8,0
STU_1514,0,76,7,0,74,7,0,3,1,-2,0,0,0,75,7,0
STU_1515,0,148,4,0,120,2,0,3,0,-28,-2,0,0,134,4,0
STU_1516,1,296,28,2,3370,44,0,4,1,3074,16,1,1,1833,44,0
STU_1517,0,75,0,0,40,9,1,0,1,-35,9,0,0,58,9,0
STU_1518,0,28,3,0,28,5,2,1,1,0,2,0,0,28,5,0
STU_1519,1,1064,10,2,1131,55,0,0,0,67,45,1,1,1098,55,0
STU_1520,0,170,6,0,173,8,2,0,1,2,1,0,0,172,8,0
STU_1521,0,137,0,0,6,5,0,0,1,-131,5,0,0,72,5,0
STU_1522,0,3,9,0,195,2,2,1,1,191,-7,0,0,99,9,0
STU_1523,0,43,3,0,40,2,1,1,1,-3,-1,0,0,42,3,0
STU_1524,0,13,8,1,712,3,0,0,0,698,-5,0,1,363,8,0
STU_1525,0,114,5,0,115,8,1,0,0,0,3,0,0,115,8,0
STU_1526,0,151,1,0,16,0,0,0,0,-135,0,0,0,84,1,0
STU_1527,0,22,7,0,120,2,0,5,1,97,-5,0,0,71,7,0
STU_1528,0,167,7,1,860,19,1,2,0,692,11,0,1,514,19,0
STU_1529,0,111,5,1,8000,14,2,4,0,7888,8,0,1,4056,14,0
STU_1530,0,137,5,0,160,6,1,1,0,22,1,0,0,149,6,0
STU_1531,0,194,0,0,79,2,1,1,0,-115,1,0,0,137,2,0
STU_1532,0,16,6,0,32,6,1,3,0,15,0,0,0,24,6,0
STU_1533,0,180,9,0,35,3,1,1,1,-145,-5,0,0,108,9,0
STU_1534,0,25,0,1,3296,87,0,1,1,3270,86,0,1,1661,87,0
STU_1535,1,1202,22,2,710,7,1,0,0,-492,-15,1,1,956,22,0
STU_1536,0,170,9,1,1140,10,0,0,0,969,0,0,1,655,10,0
STU_1537,1,1419,16,0,109,6,0,1,0,-1310,-9,0,0,764,16,0
STU_1538,0,101,6,1,3471,120,1,1,1,3369,113,0,1,1786,120,0
STU_1539,0,118,5,1,526,0,0,2,0,407,-5,0,1,322,5,0
STU_1540,0,141,5,0,163,5,1,0,0,21,0,0,0,152,5,0
STU_1541,0,166,4,0,145,6,1,0,0,-21,2,0,0,156,6,0
STU_1542,0,24,2,0,98,6,0,3,1,73,3,0,0,61,6,0
STU_1543,0,162,0,0,172,6,1,0,1,9,6,0,0,167,6,0
STU_1544,2,1595,120,2,1246,120,0,1,1,-349,0,1,0,1420,120,0
STU_1545,0,90,7,0,182,1,2,3,1,91,-5,0,0,136,7,0
STU_1546,0,84,6,0,169,2,1,0,0,84,-4,0,0,127,6,0
STU_1547,1,508,31,1,3624,30,2,0,0,3116,-1,1,0,2066,31,0
STU_1548,0,189,2,0,164,9,1,1,0,-25,6,0,0,177,9,0
STU_1549,1,897,69,2,6505,120,0,1,0,5608,51,1,1,3701,120,2
STU_1550,0,190,8,0,135,5,1,2,0,-55,-2,0,0,163,8,0
STU_1551,2,708,27,1,3580,66,2,3,0,2872,39,1,0,2144,66,0
STU_1552,0,144,3,0,71,1,1,0,0,-73,-1,0,0,108,3,0
STU_1553,0,162,1,0,114,8,2,2,1,-48,7,0,0,138,8,0
STU_1554,0,135,0,0,51,8,2,1,1,-84,8,0,0,93,8,0
STU_1555,0,121,3,1,4258,8,0,0,1,4136,4,0,1,2190,8,0
STU_1556,0,112,8,0,56,7,0,2,1,-56,0,0,0,84,8,0
STU_1557,0,172,9,0,25,4,1,1,0,-147,-4,0,0,99,9,0
STU_1558,0,164,8,0,64,3,1,1,1,-100,-5,0,0,114,8,0
STU_1559,0,24,9,0,170,7,2,0,0,145,-1,0,0,97,9,0
STU_1560,1,2851,25,2,3813,29,2,1,1,962,4,1,1,3332,29,2
STU_1561,0,82,5,0,150,7,1,1,0,67,2,0,0,116,7,0
STU_1562,0,50,2,0,35,0,0,3,1,-15,-1,0,0,43,2,0
STU_1563,0,173,7,0,85,3,2,0,0,-88,-4,0,0,129,7,0
STU_1564,0,86,2,0,23,3,0,1,0,-63,1,0,0,55,3,0
STU_1565,0,161,2,0,28,3,2,1,1,-133,0,0,0,95,3,0
STU_1566,1,922,20,1,5921,39,1,2,0,4999,19,1,0,3422,39,0
STU_1567,1,2151,9,1,2006,119,1,2,1,-145,110,1,0,2078,119,0
STU_1568,0,99,3,1,2046,17,0,2,1,1946,13,0,1,1073,17,0
STU_1569,1,1520,107,1,823,40,1,3,1,-697,-67,1,0,1172,107,0
STU_1570,0,150,4,1,2231,12,1,3,1,2080,7,0,1,1191,12,0
STU_1571,0,55,8,1,1641,11,1,1,1,1585,2,0,1,848,11,0
STU_1572,0,88,5,2,8000,53,0,1,0,7911,47,0,1,4044,53,0
STU_1573,0,17,8,0,130,2,1,3,1,112,-6,0,0,74,8,0
STU_1574,0,57,1,0,11,3,2,5,1,-46,1,0,0,34,3,0
STU_1575,0,156,1,0,196,0,0,3,1,39,-1,0,0,176,1,0
STU_1576,0,30,5,1,341,86,0,1,0,310,80,0,1,186,86,0
STU_1577,0,129,4,0,94,2,0,0,1,-35,-1,0,0,112,4,0
STU_1578,0,183,6,0,86,0,1,1,1,-97,-5,0,0,135,6,0
STU_1579,1,116,120,0,115,6,1,2,1,-1,-113,0,0,116,120,0
STU_1580,0,162,7,0,18,9,1,1,0,-144,2,0,0,90,9,0
STU_1581,0,21,9,0,186,1,0,1,0,164,-8,0,0,104,9,0
STU_1582,0,50,3,0,125,8,1,3,0,74,4,0,0,88,8,0
STU_1583,0,178,2,0,37,1,1,1,1,-141,0,0,0,108,2,0
STU_1584,0,143,5,0,113,6,1,3,1,-30,1,0,0,128,6,0
STU_1585,0,127,1,0,27,6,2,1,0,-100,5,0,0,77,6,0
STU_1586,0,132,2,0,4,9,0,1,0,-128,6,0,0,68,9,0
STU_1587,0,82,2,0,126,1,1,1,0,43,0,0,0,104,2,0
STU_1588,0,8,3,0,130,3,1,2,0,121,0,0,0,69,3,0
STU_1589,0,156,1,0,117,0,1,0,1,-39,0,0,0,137,1,0
STU_1590,0,135,0,0,37,4,1,0,1,-98,3,0,0,86,4,0
STU_1591,0,94,6,0,121,9,1,4,0,26,2,0,0,108,9,0
STU_1592,1,441,19,1,790,42,2,0,0,349,23,1,0,616,42,0
STU_1593,0,67,7,0,122,7,0,2,0,54,0,0,0,95,7,0
STU_1594,1,714,74,0,111,5,0,2,1,-603,-68,0,0,412,74,0
STU_1595,0,174,1,1,962,25,1,1,0,787,23,0,1,568,25,0
STU_1596,2,1864,33,2,3604,58,1,2,0,1740,25,1,0,2734,58,0
STU_1597,0,102,1,0,170,1,0,0,0,67,0,0,0,136,1,0
STU_1598,0,26,8,0,196,8,0,2,1,169,0,0,0,111,8,0
STU_1599,2,698,3,2,3952,15,0,1,1,3254,12,1,0,2325,15,0
STU_1600,0,131,2,0,154,0,2,2,1,22,-1,0,0,143,2,0
STU_1601,0,77,3,0,191,1,0,0,0,113,-2,0,0,134,3,0
STU_1602,0,167,9,0,173,6,1,2,0,5,-3,0,0,170,9,0
STU_1603,0,189,5,0,146,6,0,0,0,-43,0,0,0,168,6,0
STU_1604,1,100,24,1,3046,71,1,1,1,2946,47,1,0,1573,71,0
STU_1605,0,75,2,0,10,7,0,0,0,-65,4,0,0,43,7,0
STU_1606,0,157,2,0,168,7,1,0,1,10,5,0,0,163,7,0
STU_1607,0,70,7,0,98,9,0,3,1,27,1,0,0,84,9,0
STU_1608,0,33,6,0,163,5,2,1,1,129,-1,0,0,98,6,0
STU_1609,0,6,6,0,63,7,0,4,0,56,0,0,0,35,7,0
STU_1610,0,77,5,0,80,7,1,4,0,2,2,0,0,79,7,0
STU_1611,0,180,5,0,140,2,2,2,0,-40,-3,0,0,160,5,0
STU_1612,0,47,7,0,183,3,1,0,1,135,-4,0,0,115,7,0
STU_1613,1,5183,14,1,2125,35,1,1,1,-3058,21,1,0,3654,35,0
STU_1614,0,193,3,0,172,0,1,3,0,-21,-3,0,0,183,3,0
STU_1615,0,5,8,0,159,2,1,1,0,153,-5,0,0,82,8,0
STU_1616,0,157,3,0,63,4,1,0,1,-94,1,0,0,110,4,0
STU_1617,0,64,5,0,71,1,2,2,1,6,-4,0,0,68,5,0
STU_1618,0,7,7,0,9,1,1,3,0,1,-5,0,0,8,7,0
STU_1619,2,5074,1,2,8000,39,1,3,1,2926,38,1,0,6537,39,2
STU_1620,0,27,4,0,95,7,1,0,0,67,2,0,0,61,7,0
STU_1621,1,1294,23,0,19,8,1,2,0,-1275,-14,0,0,656,23,0
STU_1622,0,54,8,0,39,5,0,0,1,-15,-2,0,0,47,8,0
STU_1623,0,13,8,1,835,16,1,0,1,821,7,0,1,424,16,0
STU_1624,0,9,7,2,8000,5,2,3,1,7990,-2,0,1,4005,7,2
STU_1625,0,23,4,0,127,1,0,0,0,103,-2,0,0,75,4,0
STU_1626,0,14,3,0,37,1,1,1,1,22,-1,0,0,26,3,0
STU_1627,1,1277,24,1,834,42,0,0,0,-443,18,1,0,1056,42,0
STU_1628,0,97,8,0,174,4,1,3,0,76,-4,0,0,136,8,0
STU_1629,1,69,78,1,1868,21,0,3,0,1799,-57,1,0,968,78,0
STU_1630,1,1080,120,2,5141,63,1,2,0,4061,-57,1,1,3110,120,2
STU_1631,0,185,4,0,169,1,2,2,1,-16,-2,0,0,177,4,0
STU_1632,0,182,4,0,146,5,1,0,1,-36,0,0,0,164,5,0
STU_1633,0,143,9,0,147,4,1,1,0,3,-5,0,0,145,9,0
STU_1634,2,6296,68,2,7111,49,2,1,0,815,-19,1,0,6704,68,2
STU_1635,0,63,4,0,54,5,2,0,0,-9,1,0,0,59,5,0
STU_1636,0,76,0,0,13,9,0,1,0,-63,9,0,0,45,9,0
STU_1637,0,122,5,0,2,8,1,4,1,-120,2,0,0,62,8,0
STU_1638,0,124,0,0,32,9,0,0,1,-92,8,0,0,78,9,0
STU_1639,0,96,8,0,176,0,2,1,0,79,-8,0,0,136,8,0
STU_1640,0,80,7,1,935,7,2,0,0,854,0,0,1,508,7,0
STU_1641,0,197,4,0,194,0,1,0,1,-3,-3,0,0,196,4,0
STU_1642,0,164,4,0,119,2,2,4,1,-45,-1,0,0,142,4,0
STU_1643,0,86,8,0,47,4,1,1,0,-39,-4,0,0,67,8,0
STU_1644,0,145,2,0,99,6,1,1,0,-46,3,0,0,122,6,0
STU_1645,0,53,2,2,3316,120,0,2,1,3262,117,0,1,1685,120,2
STU_1646,0,20,9,1,8000,39,2,0,0,7979,29,0,1,4010,39,0
STU_1647,0,70,8,0,169,9,0,1,0,98,1,0,0,120,9,0
STU_1648,0,80,8,0,5,1,2,1,1,-75,-6,0,0,43,8,0
STU_1649,0,3,1,0,190,8,2,2,1,186,6,0,0,97,8,0
STU_1650,0,162,1,2,704,21,1,5,1,541,19,0,1,433,21,0
STU_1651,0,71,0,0,16,4,0,2,1,-55,4,0,0,44,4,0
STU_1652,0,116,2,0,134,7,1,1,1,17,5,0,0,125,7,0
STU_1653,0,14,7,0,129,0,0,3,0,114,-6,0,0,72,7,0
STU_1654,1,565,29,2,1464,55,1,0,0,899,26,1,1,1014,55,0
STU_1655,1,1034,31,0,152,6,0,0,0,-882,-24,0,0,593,31,0
STU_1656,1,2668,120,1,5255,62,2,0,0,2587,-58,1,0,3962,120,0
STU_1657,0,190,3,0,98,9,1,1,1,-92,5,0,0,144,9,0
STU_1658,0,199,9,1,4960,17,1,1,1,4760,7,0,1,2580,17,0
STU_1659,0,74,2,0,194,0,1,2,1,119,-1,0,0,134,2,0
STU_1660,0,59,3,1,1587,26,1,4,1,1527,22,0,1,823,26,0
STU_1661,0,171,3,0,32,3,1,1,0,-139,0,0,0,102,3,0
STU_1662,0,199,1,0,68,1,1,1,0,-131,0,0,0,134,1,0
STU_1663,1,982,33,2,415,87,2,0,1,-567,54,1,1,698,87,2
STU_1664,0,159,3,2,2134,120,1,0,1,1974,116,0,1,1147,120,0
STU_1665,0,156,6,0,12,9,2,2,1,-144,2,0,0,84,9,0
STU_1666,0,71,8,0,168,7,2,1,1,96,-1,0,0,120,8,0
STU_1667,0,114,5,0,188,1,0,3,1,73,-3,0,0,151,5,0
STU_1668,0,166,0,0,135,4,2,0,1,-31,4,0,0,151,4,0
STU_1669,1,1729,79,1,989,1,0,0,0,-740,-78,1,0,1359,79,0
STU_1670,0,4,0,0,72,4,2,1,1,67,4,0,0,38,4,0
STU_1671,1,1347,6,0,95,5,1,0,1,-1252,0,0,0,721,6,0
STU_1672,0,28,6,0,121,0,2,0,0,92,-6,0,0,75,6,0
STU_1673,1,1584,3,1,4594,42,2,2,1,3010,39,1,0,3089,42,0
STU_1674,0,181,8,0,111,4,2,0,0,-70,-3,0,0,146,8,0
STU_1675,0,7,9,0,70,7,2,2,1,62,-1,0,0,39,9,0
STU_1676,0,43,8,0,178,8,1,1,0,134,0,0,0,111,8,0
STU_1677,0,61,3,0,16,2,0,0,1,-45,0,0,0,39,3,0
STU_1678,2,282,120,0,93,0,1,1,0,-189,-119,0,0,188,120,0
STU_1679,0,106,9,0,155,7,0,3,1,48,-2,0,0,131,9,0
STU_1680,0,43,3,0,12,9,1,1,0,-31,6,0,0,28,9,0
STU_1681,2,2811,120,2,8000,120,1,2,0,5189,0,1,0,5406,120,2
STU_1682,0,47,0,0,164,2,2,0,0,116,2,0,0,106,2,0
STU_1683,0,100,0,0,132,1,1,3,1,31,1,0,0,116,1,0
STU_1684,0,54,7,0,3,2,2,0,0,-51,-4,0,0,29,7,0
STU_1685,0,189,7,0,36,3,0,2,0,-153,-4,0,0,113,7,0
STU_1686,1,1932,7,2,5304,20,2,2,1,3372,13,1,1,3618,20,2
STU_1687,0,11,9,0,47,6,2,4,0,35,-2,0,0,29,9,0
STU_1688,0,145,1,1,1317,23,1,1,1,1171,21,0,1,731,23,0
STU_1689,0,65,2,0,130,0,1,0,0,64,-1,0,0,98,2,0
STU_1690,1,5823,55,1,4067,44,2,0,1,-1756,-11,1,0,4945,55,0
STU_1691,0,55,1,0,186,8,0,3,0,130,6,0,0,121,8,0
STU_1692,1,1280,1,0,148,4,1,1,0,-1132,3,0,0,714,4,0
STU_1693,0,154,5,1,109,28,1,3,1,-45,22,0,1,132,28,0
STU_1694,0,185,0,0,76,5,0,0,1,-109,4,0,0,131,5,0
STU_1695,2,2205,62,0,40,2,1,1,1,-2165,-59,0,0,1122,62,0
STU_1696,0,66,5,0,194,1,0,0,0,127,-3,0,0,130,5,0
STU_1697,0,92,8,0,103,6,0,4,0,10,-1,0,0,98,8,0
STU_1698,0,185,7,1,1845,47,0,2,0,1659,39,0,1,1015,47,0
STU_1699,0,180,6,0,69,6,2,4,1,-111,0,0,0,125,6,0
STU_1700,0,17,4,1,2289,8,1,1,0,2271,3,0,1,1153,8,0
STU_1701,2,8000,120,2,8000,120,2,2,0,0,0,1,0,8000,120,2
STU_1702,1,537,44,0,196,0,1,2,0,-341,-43,0,0,366,44,0
STU_1703,0,21,4,0,182,8,1,1,1,160,3,0,0,102,8,0
STU_1704,0,69,0,0,73,5,1,3,0,3,5,0,0,71,5,0
STU_1705,0,29,2,0,155,3,1,4,1,125,1,0,0,92,3,0
STU_1706,0,127,4,2,1578,120,0,3,0,1450,115,0,1,853,120,0
STU_1707,0,189,4,0,180,6,1,2,1,-9,1,0,0,185,6,0
STU_1708,1,846,10,0,61,1,0,1,0,-785,-8,0,0,454,10,0
STU_1709,0,75,5,1,198,3,1,1,1,122,-2,0,1,137,5,0
STU_1710,1,1795,56,0,173,3,1,4,1,-1622,-52,0,0,984,56,0
STU_1711,0,171,0,0,156,3,0,0,0,-15,2,0,0,164,3,0
STU_1712,0,23,9,0,79,0,0,2,1,55,-8,0,0,51,9,0
STU_1713,0,137,0,1,2278,23,2,2,0,2140,22,0,1,1208,23,0
STU_1714,0,81,8,0,9,1,1,2,1,-72,-6,0,0,45,8,0
STU_1715,0,41,0,0,156,3,0,5,1,114,3,0,0,99,3,0
STU_1716,2,3979,15,1,1998,120,2,1,0,-1981,105,1,0,2988,120,0
STU_1717,0,15,0,0,57,2,0,1,0,41,1,0,0,36,2,0
STU_1718,1,704,54,0,99,4,1,0,0,-605,-49,0,0,402,54,0
STU_1719,0,50,3,0,90,3,2,1,0,39,0,0,0,70,3,0
STU_1720,2,3194,6,2,1938,6,0,1,0,-1256,0,1,0,2566,6,0
STU_1721,0,24,4,1,1230,36,0,1,0,1205,31,0,1,627,36,0
STU_1722,2,1564,86,1,1143,7,0,3,0,-421,-79,1,0,1354,86,0
STU_1723,0,98,7,0,35,2,1,4,1,-63,-5,0,0,67,7,0
STU_1724,0,114,0,1,911,77,0,0,0,796,76,0,1,513,77,0
STU_1725,1,330,103,1,914,14,1,1,0,584,-89,1,0,622,103,0
STU_1726,0,82,0,1,1914,29,0,4,1,1831,28,0,1,998,29,0
STU_1727,0,38,4,0,129,2,1,0,0,90,-2,0,0,84,4,0
STU_1728,0,149,7,0,182,1,2,0,0,32,-5,0,0,166,7,0
STU_1729,2,1187,13,2,8000,28,2,0,0,6813,15,1,0,4594,28,2
STU_1730,0,20,2,0,9,7,1,2,1,-11,5,0,0,15,7,0
STU_1731,0,142,7,0,168,4,1,0,1,25,-2,0,0,155,7,0
STU_1732,0,41,7,0,198,6,1,4,0,156,-1,0,0,120,7,0
STU_1733,0,61,9,0,94,3,1,1,1,32,-5,0,0,78,9,0
STU_1734,1,3388,54,1,2788,53,1,1,0,-600,-1,1,0,3088,54,0
STU_1735,0,89,5,0,109,2,0,0,1,19,-2,0,0,99,5,0
STU_1736,0,141,3,0,92,3,2,1,1,-49,0,0,0,117,3,0
STU_1737,1,2571,84,1,2904,108,1,2,1,333,24,1,0,2738,108,0
STU_1738,0,128,7,0,132,1,0,2,0,3,-6,0,0,130,7,0
STU_1739,0,142,3,0,46,6,1,2,0,-96,2,0,0,94,6,0
STU_1740,0,58,4,0,21,8,1,2,0,-37,4,0,0,40,8,0
STU_1741,0,64,4,0,5,1,2,4,1,-59,-2,0,0,35,4,0
STU_1742,0,87,7,0,58,8,1,3,1,-29,1,0,0,73,8,0
STU_1743,0,61,9,0,79,0,2,2,1,17,-8,0,0,70,9,0
STU_1744,0,196,6,1,959,9,0,0,1,762,2,0,1,578,9,0
STU_1745,0,162,4,0,59,6,1,0,0,-103,1,0,0,111,6,0
STU_1746,0,32,7,0,197,5,1,0,1,164,-2,0,0,115,7,0
STU_1747,0,1,6,2,6490,4,0,2,1,6488,-2,0,1,3246,6,0
STU_1748,0,8,0,0,88,7,0,1,1,79,7,0,0,48,7,0
STU_1749,0,48,0,0,21,9,2,1,1,-27,8,0,0,35,9,0
STU_1750,0,22,0,0,52,1,0,3,1,29,1,0,0,37,1,0
STU_1751,0,106,4,0,10,8,1,3,0,-96,4,0,0,58,8,0
STU_1752,0,171,8,0,112,5,0,4,1,-59,-2,0,0,142,8,0
STU_1753,0,147,3,0,150,9,0,1,0,2,6,0,0,149,9,0
STU_1754,0,43,3,0,39,1,0,2,1,-4,-2,0,0,41,3,0
STU_1755,0,79,9,0,74,7,2,1,1,-5,-1,0,0,77,9,0
STU_1756,0,101,8,0,3,0,2,0,0,-98,-7,0,0,52,8,0
STU_1757,0,162,6,0,168,8,2,0,1,5,2,0,0,165,8,0
STU_1758,1,8000,60,1,5039,2,1,1,0,-2961,-58,1,0,6520,60,0
STU_1759,1,310,7,0,13,3,0,1,0,-297,-3,0,0,162,7,0
STU_1760,0,101,0,0,73,1,1,3,0,-28,1,0,0,87,1,0
STU_1761,0,138,1,0,191,8,1,0,1,52,7,0,0,165,8,0
STU_1762,0,22,2,1,8000,11,2,2,1,7977,8,0,1,4011,11,0
STU_1763,0,113,5,0,105,3,0,1,1,-8,-1,0,0,109,5,0
STU_1764,0,49,0,0,71,4,1,1,0,21,3,0,0,60,4,0
STU_1765,0,86,1,0,119,8,0,1,1,32,6,0,0,103,8,0
STU_1766,0,126,1,0,196,3,1,1,1,69,1,0,0,161,3,0
STU_1767,0,51,6,0,200,0,1,2,0,148,-5,0,0,126,6,0
STU_1768,0,10,6,0,155,9,1,1,0,144,2,0,0,83,9,0
